"reviewId","movieId","creationDate","criticName","criticPageUrl","reviewState","isFresh","isRotten","isRtUrl","isTopCritic","publicationUrl","publicationName","reviewUrl","quote","scoreSentiment","originalScore"
102865153,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-18","Derek Sante","/critics/derek-sante","fresh",True,False,False,False,"/critics/source/3762","KSNV (Las Vegas)","https://news3lv.com/news/videos/entertainment-critic-derek-sante-checks-out-trolls-band-together-the-santa-clauses#","The boy band craze is real and it only gets deeper&#44; so I gave it an A-&#46;","POSITIVE","A-"
102865164,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-18","Linda Cook","/critics/linda-cook","fresh",True,False,False,False,"/critics/source/3829","OurQuadCities / WHBF-TV (Illinois)","https://www.msn.com/en-us/entertainment/other/cook-review-latest-trolls-gets-the-band-back-together/ar-AA1k5tyT","This gentle poke at boy bands is full of fun&#46; I swear&#46;","POSITIVE","3 stars"
102865222,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-18","Luis Bond","/critics/luis-bond","fresh",True,False,False,False,"/critics/source/100009781","Diario las Américas","https://www.diariolasamericas.com/cultura/trolls-band-together-mas-alla-la-musica-colores-y-azucar-n5346846","Trolls Band Together becomes the most eccentric of its predecessors&#44; taking visual and kinesthetic overstimulation to the next level to hypnotize the audience &#40;especially the little ones who will receive it like a sugar overdose&#41; &#91;Full Review in Spanish&#93;","POSITIVE","4/5"
102865248,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-19","John Urbancich","/critics/john-urbancich","fresh",True,False,False,False,"/critics/source/3970","JMuvies","https://jmuvies.blogspot.com/2023/11/new-trolls-may-december-next-goal.html?view=classic","Good ol&apos; JT returns for his third vocal take on the ever-wary&#44; if heroic troll named Branch&#44; this time going way&#44; way back to when he was still in diapers and -- who knew&#63; -- performing in the five-member group&#44; &quot;BroZone&#46;&quot;","POSITIVE","3.5/5"
102865327,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-19","Candice McMillan","/critics/candice-mcmillan","fresh",True,False,False,False,"/critics/source/100009723","Seattle's Child","https://www.seattleschild.com/the-next-adventure-with-trolls-band-together/","Trolls Band Together nails the perfect harmony between musical numbers&#44; character development and an exceptionally timed 90-minute adventure with plenty of spunk and nostalgia to appease all&#46;","POSITIVE",""
102865400,"78627772-01c8-37d0-852e-1415b25e0661","2023-11-20","Nick Rogers","/critics/nick-rogers","fresh",True,False,False,False,"/critics/source/2952","Midwest Film Journal","https://midwestfilmjournal.com/2011/12/13/on-blu-ray-kung-fu-panda-2/","A cinematic recipe of the hardcore and the heartfelt that&#44; in the hands of the iron chefs DreamWorks Animation has employed to make it&#44; is easy for any age to eat up&#46;","POSITIVE","3.5/4"
102865543,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-20","Abbie Bernstein","/critics/abbie-bernstein","fresh",True,False,False,False,"/critics/source/3063","Assignment X","https://www.assignmentx.com/2023/movie-review-trolls-band-together/","Apart from the intricacy of some of the animation, there’s nothing exceptional about Trolls Band Together. But it is exactly what it is designed to be – amiable, tuneful, brisk and upbeat. Its ambitions are modest, but it fulfills them entirely.","POSITIVE","B"
102865760,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-21","Rich Cline","/critics/rich-cline","fresh",True,False,False,False,"/critics/source/929","Shadows on the Wall","http://www.shadowsonthewall.co.uk/23/trolband.htm","With even more glitter&#44; this high-energy sequel is an almost mind-boggling flurry of colour&#44; music&#44; comedy and action mayhem&#46;","POSITIVE","3.5/5"
102865993,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-22","Sandie Angulo Chen","/critics/sandie-angulo-chen","fresh",True,False,False,False,"/critics/source/1682","Common Sense Media","https://www.commonsensemedia.org/movie-reviews/trolls-band-together","The sibling focus means that younger viewers will get to see Branch humorously &#40;and movingly&#41; interact with his big brothers &#40;who still see him as a baby&#41;&#44; which adds depth to his behavior in the first movie&#46; ","POSITIVE","4/5"
102866238,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-22","Stephen Silver","/critics/stephen-silver","fresh",True,False,False,False,"/critics/source/100009886","The SS Ben Hecht","https://stephensilver.substack.com/p/wish-leo-and-trolls-band-together","it&#8217;s all fun&#44; with enjoyable tunes new and old&#44; and some very impressive animation as well&#46; ","POSITIVE","3/5"
102866320,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-23","Tim Brayton","/critics/tim-brayton","fresh",True,False,False,False,"/critics/source/2856","Alternate Ending","https://www.alternateending.com/2023/11/trolls-band-together-2023.html","The whole movie feels a bit like a laboratory for playing with new examples of the series&apos; defined aesthetic&#46;","POSITIVE","3/5"
102866350,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-23","Peter Gray","/critics/peter-gray","fresh",True,False,False,False,"/critics/source/3188","The AU Review","https://www.theaureview.com/watch/film-review-trolls-band-together/","At a mile-a-minute&#44; Trolls Band Together rarely allows a moment to catch your breath&#44; but when it&#8217;s having so much fun&#44; I don&#8217;t really think anyone will complain&#46;","POSITIVE","3/5"
102866403,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-23","Sara Michelle Fetters","/critics/sara-michelle-fetters","rotten",False,True,False,True,"/critics/source/1411","MovieFreak.com","http://moviefreak.com/trolls-band-together-2023-movie-review/","I will give Trolls Band Together this much&#58; it is the first film in the series that did not give me a headache&#46;","NEGATIVE","2/4"
102866513,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-24","Steven Prokopy","/critics/steven-prokopy","rotten",False,True,False,False,"/critics/source/3477","Third Coast Review","https://thirdcoastreview.com/2023/11/17/film-review-trolls-band-together/","DreamWorks Animation will keep churning them out&#44; but Trolls Band Together would be a perfect place to end this mildly successful fun run of splashy color&#44; slick music&#44; and wacky energy&#46;","NEGATIVE","2/4"
102866584,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-25","Jonathan Sim","/critics/jonathan-sim","rotten",False,True,False,False,"/critics/source/982","ComingSoon.net","https://www.comingsoon.net/movies/reviews/1410680-trolls-band-together-review-a-merciless-sensory-overload","This movie is a disjointed piece of non-stop stimuli&#46; It&#8217;s an attack on the senses where the set pieces blend into each other&#46; It genuinely feels like an acid trip at times&#46;","NEGATIVE","4/10"
102866644,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-25","Mike McGranaghan","/critics/mike-mcgranaghan","fresh",True,False,False,False,"/critics/source/6","Aisle Seat","https://aisleseat.com/trolls-band-together.html","It&#8217;s a veritable feast of boy band-related gags&#44; many of which are hilarious&#46;","POSITIVE","3/4"
102866890,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-27","James Croot","/critics/james-croot","fresh",True,False,False,False,"/critics/source/1323","Stuff.co.nz","https://www.stuff.co.nz/entertainment/stuff-to-watch/301011655/trolls-band-together-mining-justin-timberlakes-past-helps-animated-series-get-back-in-sync","Trolls Band Together has enough of the right stuff to keep the target audience and their kids entertained.","POSITIVE","3.5/5"
102867523,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-29","Charles Solomon","/critics/charles-solomon","rotten",False,True,False,False,"/critics/source/3509","FilmWeek (KPCC - NPR Los Angeles)","https://www.kpcc.org/podcast/filmweek/filmweek-dream-scenario-the-disappearance-of-shere-hite-saltburn-and-more","This is the third installment of the Trolls franchise, so it's not surprising that it has all the individuality and inspiration of a Big Mac. ","NEGATIVE",""
102867790,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-30","Jim Schembri","/critics/jim-schembri","fresh",True,False,False,False,"/critics/source/2937","jimschembri.com","https://tinyurl.com/4a93uc6n","A passable&#44; middling candy-coloured time killer&#44; though it moves so fast it doesn&#8217;t allow much time to get involved with the characters or engage with the story&#46; It&#8217;s like an iridescent blur set to pop songs&#46;","POSITIVE","2.5/5"
102867810,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-11-30","Eddie Harrison","/critics/eddie-harrison","rotten",False,True,False,False,"/critics/source/3904","film-authority.com","https://film-authority.com/2023/11/30/trolls-band-together/","&#8230;unlike Barbie&#44; there&#8217;s no take on the material at all here&#44; it&#8217;s just an advert for a brand of dolls&#44; a &#8216;joy bomb&#8217; that resolutely fails to explode&#8230;","NEGATIVE","2/5"
102868652,"f5d5ba23-dcc2-3399-a891-1b1b1c32bf71","2023-12-02","Brian Eggert","/critics/brian-eggert","rotten",False,True,False,False,"/critics/source/100009573","Deep Focus Review","https://deepfocusreview.com/reviews/monsters-vs-aliens/","Whereas animation should have limitless potential&#44; particularly with a concept like the one in Monsters vs&#46; Aliens&#44; this film squanders its prospects on mundane storytelling","NEGATIVE","2/4"
102868912,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-12-04","Austin Burke","/critics/austin-burke","rotten",False,True,False,False,"/critics/source/3801","Austin Burke/Flick Fan Nation","https://youtu.be/A1gvqL5aQqA","Fans will love the music&#44; but the story falls short&#44; and the character-growth is lackluster&#46;","NEGATIVE","4/10"
102869427,"7d0d6c8a-0ff2-3a1e-b78c-403d29d1ed5c","2023-12-06","Cory Woodroof","/critics/cory-woodroof","fresh",True,False,False,False,"/critics/source/100009729","For the Win (USA Today)","https://ftw.usatoday.com/lists/5-great-movies-that-you-can-watch-right-now-including-godzilla-minus-one","On one hand&#44; the Toy Story of stop-motion animation&#46; It&#8217;s an absolute masterpiece&#46; On the other hand&#44; how did the Tweedys not notice the chickens were wearing clothes and jewelry&#63;&#10;&#10;","POSITIVE",""
102869857,"62bbd28a-37b1-34ab-82a5-a22561b8f5b9","2023-12-07","Jayne Nelson","/critics/jayne-nelson","rotten",False,True,False,False,"/critics/source/2290","Radio Times","https://www.radiotimes.com/movie-guide/b-b3wfar/spirit-untamed/","This is a basic tale that is basically told, without the sophistication of anything in the Disney/Pixar stable. ","NEGATIVE","2/5"
102873163,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2023-12-20","Jackie K. Cooper","/critics/jackie-k-cooper","fresh",True,False,False,False,"/critics/source/1557","jackiekcooper.com","https://www.youtube.com/watch?v=JYnmFl2upb4","Good music&#44; good animation&#44; good fun for the entire family&#46;","POSITIVE","6/10"
102875132,"d1f9635a-d02e-35b6-96cc-06fa0931cdd5","2023-12-29","Rolando Gallego","/critics/rolando-gallego","rotten",False,True,False,False,"/critics/source/2658","EscribiendoCine","https://www.escribiendocine.com/noticias/2023/12/28/13251-critica-de-un-jefe-en-panales-2-negocios-en-familia-ser-bebe-es-lo-mejor-del-mundo","Instead of revisiting the universe, this sequel subverts it, but without humor... [Full review in Spanish]","NEGATIVE","4/10"
102876773,"cce9361c-4dba-3321-9d0a-60a8623c465c","2024-01-08","Rachel Wagner","/critics/rachel-wagner","fresh",True,False,False,False,"/critics/source/3347","Rachel's Reviews (YouTube)","https://www.youtube.com/watch?v=IN-keZ5Bb1U","has an important message for kids with a ton of heart and soul","POSITIVE",""
102879868,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2024-01-19","Allison Rose","/critics/allison-rose","fresh",True,False,False,False,"/critics/source/3524","FlickDirect","https://flickdirect.ca/4k-review/3009/trolls-band-together/4k.ashx","Like the first two films Kendrick and Timberlake return to voice our favorite trolls&#44; and they do so with great inflection and tonal quality&#46;","POSITIVE","4/5"
102881635,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2024-01-25","Douglas Davidson","/critics/douglas-davidson","fresh",True,False,False,False,"/critics/source/3247","Elements of Madness","https://elementsofmadness.com/2024/01/25/trolls3-hv/","&#46;&#46;&#46; a meaningful story is mostly pushed aside to create opportunities to utilize song after song&#44; as well as a reunion for one of the biggest boy bands of the late &#8216;90s and early &#8216;00s&#44; ultimately creating a cotton candy confection of an experience &#46;&#46;&#46;","POSITIVE","2.5/5"
102889205,"8a57a88c-e83d-3abc-b856-f3f10e71a849","2024-02-21","Eddie Harrison","/critics/eddie-harrison","rotten",False,True,False,False,"/critics/source/3904","film-authority.com","https://film-authority.com/2024/02/21/ruby-gillman-teenage-kraken/","&#8230;deserves to sink to the bottom of the briney&#59; it&#8217;s tokenism in place of a genuine female voice&#44; and an unhelpfully shrill cartoon of real-life&#44; everyday&#44; ordinary issues","NEGATIVE","2/5"
102890135,"deaa18fc-1238-3412-8ba0-34e8be597e72","2024-02-23","Mat Brunet","/critics/mat-brunet","rotten",False,True,False,False,"/critics/source/100009579","AniMat's Review (YouTube)","https://youtu.be/WrmZLLZe68U","Out of all of the movies by DreamWorks Animation&#44; I&#8217;d place Shark Tale among the weakest features they&#8217;ve made&#46; If not&#44; then THE worst&#46;","NEGATIVE","3/10"
102892737,"eae2ef37-05e4-3541-9fae-3d1833da5c5b","2024-03-04","Brian Eggert","/critics/brian-eggert","fresh",True,False,False,False,"/critics/source/100009573","Deep Focus Review","https://www.deepfocusreview.com/reviews/kung-fu-panda/","There&apos;s not much to&#160;Kung Fu Panda&#44; and it&apos;s gratingly predictable&#44; but it&apos;s also entertaining&#44; colorful&#44; funny&#44; and easy to enjoy&#46;&#160;","POSITIVE","3/4"
102893171,"b2c657ff-c0da-32b7-bc43-e495ea8d6a90","2024-03-05","Maxance Vincent","/critics/maxance-vincent","fresh",True,False,False,False,"/critics/source/3137","InSession Film","https://insessionfilm.com/movie-review-trolls-band-together/","Its villains could’ve been more fleshed-out, but they’re more comically entertaining than the previous antagonists in Trolls World Tour. Despite uninspired vocal turns from Rannells and Schumer, the Milli Vanilli-inspired framing device saves their arc...","POSITIVE","B"
102893305,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Roger Moore","/critics/roger-moore","rotten",False,True,False,False,"/critics/source/2499","Movie Nation","https://rogersmovienation.com/2024/03/06/movie-review-kung-fu-panda-comes-back-for-fourths/","It&#8217;s never quite a nine year-old&#8217;s idea of &#8220;cool&#8221; and never as funny as one would hope&#46;","NEGATIVE","1.5/4"
102893306,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Christie Cronan","/critics/christie-cronan","fresh",True,False,False,False,"/critics/source/3235","Raising Whasians","https://raisingwhasians.com/kung-fu-panda-4-movie-review-safe-for-kids/","A little bit of panda-monium but has all of the bear necessities for another DreamWorks sequel success&#46;","POSITIVE","7/10"
102893308,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Eric Goldman","/critics/eric-goldman","fresh",True,False,False,False,"/critics/source/100010064","Eric Goldman (YouTube)","https://www.youtube.com/watch?v=jmVjc-18th8","It&apos;s hard with a movie that reaches part four to feel you&apos;re at the best of a series&#46; Kung Fu Panda 4 is aggressively fine for much of its running time though it picks up as it goes along&#46;","POSITIVE","3/5"
102893309,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Tim Grierson","/critics/tim-grierson","rotten",False,True,False,True,"/critics/source/1069","Screen International","https://www.screendaily.com/reviews/kung-fu-panda-4-review/5191272.article","A lacklustre sequel which is as colourful and energetic as its predecessors but lacks the sweet buoyancy that once made this franchise so fun.","NEGATIVE",""
102893310,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Pete Hammond","/critics/pete-hammond","fresh",True,False,False,False,"/critics/source/2256","Deadline Hollywood Daily","https://deadline.com/2024/03/kung-fu-panda-4-review-jack-black-back-lovable-dragon-warrior-dreamworks-sequel-1235845566/","Visually this one tops them all, and pound for pound the whole movie from director Mike Mitchell, taking the helm of the KFP series for the first time, is another winner bound to add to the impressive legacy of this lovable Chinese bear.","POSITIVE",""
102893311,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Owen Gleiberman","/critics/owen-gleiberman","rotten",False,True,False,True,"/critics/source/466","Variety","https://variety.com/2024/film/reviews/kung-fu-panda-4-review-jack-black-awkwafina-bryan-cranston-1235930607/","As the movie unfolded, all I could think was, Where’s the skadoosh?","NEGATIVE",""
102893312,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","William Bibbiani","/critics/william-bibbiani","fresh",True,False,False,False,"/critics/source/4059","The Film Verdict","https://thefilmverdict.com/kung-fu-panda-4/","There&#8217;s an argument to be made&#44; and I&#8217;m willing to make it&#44; that Kung Fu Panda 4 is the best film in this series&#46;","POSITIVE",""
102893313,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Wilson Chapman","/critics/wilson-chapman","fresh",True,False,False,True,"/critics/source/226","indieWire","https://www.indiewire.com/criticism/movies/kung-fu-panda-4-review-jack-black-1234959791/","A mostly enjoyable lark, even if its feather-light plotting makes the original movies feel like epics in comparison.","POSITIVE","B-"
102893314,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Frank Scheck","/critics/frank-scheck","fresh",True,False,False,True,"/critics/source/213","Hollywood Reporter","https://www.hollywoodreporter.com/movies/movie-reviews/kung-fu-panda-4-review-jack-black-awkwafina-1235843267/","Kung Fu Panda 4 clearly aims to refresh the franchise. But it’s really more of the same, which is not such a bad thing...","POSITIVE",""
102893315,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Rachel LaBonte","/critics/rachel-labonte","fresh",True,False,False,False,"/critics/source/1647","Screen Rant","https://screenrant.com/kung-fu-panda-4-movie-review/","Though following a familiar formula that&apos;s running the risk of wearing thin&#44; Kung Fu Panda 4 still finds heart in the reliable DreamWorks franchise&#46;&#10;&#10;","POSITIVE","3.5/5"
102893316,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Ross Bonaime","/critics/ross-bonaime","fresh",True,False,False,False,"/critics/source/1982","Collider","https://collider.com/kung-fu-panda-4-review/","Kung Fu Panda 4 continues Po&apos;s adventures as one of the most consistent animated franchises&#44; while also testing new grounds for the series and setting up for the future&#46;","POSITIVE","7/10"
102893317,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Matt Maytum","/critics/matt-maytum","fresh",True,False,False,False,"/critics/source/451","Total Film","https://www.gamesradar.com/kung-fu-panda-4-review/?utm_content=gamesradar&utm_source=twitter.com&utm_medium=social&utm_campaign=socialflow","Jack Black and Awkwafina are a fun pairing in an enjoyably sprightly sequel that never leaves its comfort zone.","POSITIVE","3/5"
102893318,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Travis Hopson","/critics/travis-hopson","rotten",False,True,False,False,"/critics/source/2787","Punch Drunk Critics","https://punchdrunkcritics.com/2024/03/review-kung-fu-panda-4/","Kung Fu Panda 4 feels like it started life as a season of television&#44; not as the fourth movie in a billion-dollar big-screen franchise&#46; ","NEGATIVE","2.5/5"
102893319,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Belen Edwards","/critics/belen-edwards","fresh",True,False,False,False,"/critics/source/2685","Mashable","https://mashable.com/article/kung-fu-panda-4-review-jack-black-viola-davis","Excellent fight scenes are what we've come to expect... Kung Fu Panda 4 certainly features all these ingredients, and even if it doesn't reinvent the wheel on most of them, it still cooks them together in an enjoyable broth. ","POSITIVE",""
102893322,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Petrana Radulovic","/critics/petrana-radulovic","fresh",True,False,False,False,"/critics/source/2843","Polygon","https://www.polygon.com/reviews/24092345/kung-fu-panda-4-review-chameleon-jack-black-viola-davis","Kung Fu Panda 4 has enough solid scenes to make it an acceptable fourth entry in a franchise, but the plot doesn’t come together in a way that would elevate it to the franchise’s earlier heights.","POSITIVE",""
102893324,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Tessa Smith","/critics/tessa-smith","fresh",True,False,False,False,"/critics/source/3454","Mama's Geeky","https://mamasgeeky.com/2024/03/kung-fu-panda-4-review.html","Perfectly ties in elements from the previous films while still delivering on something new and exciting&#46; Jack Black &amp; Awkwafina are the comedy duo of the year&#33;","POSITIVE","4/5"
102893328,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Rafer Guzman","/critics/rafer-guzman","fresh",True,False,False,True,"/critics/source/338","Newsday","https://www.newsday.com/entertainment/movies/kung-fu-panda-4-review-s5fwvgi5","“Kung Fu Panda 4” will probably sail right out of your head the minute you leave the theater, but that’s all right.","POSITIVE",""
102893331,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Ethan Anderton","/critics/ethan-anderton","fresh",True,False,False,False,"/critics/source/1996","Slashfilm","https://www.slashfilm.com/1533424/kung-fu-panda-4-review/","Where &#8220;Kung Fu Panda 4&quot; falters in the story&#44; it makes up for with exquisite animation and meticulously choreographed action sequences&#46;","POSITIVE","6/10"
102893332,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Aaron Neuwirth","/critics/aaron-neuwirth","fresh",True,False,False,False,"/critics/source/2789","We Live Entertainment","https://weliveentertainment.com/we-live-entertainment/about-we-live-entertainment/kung-fu-panda-4-review-jack-blacks-awesomeness-ages-well/","While not shining as high as the first couple of entries&#44; there&#8217;s still plenty of fun to be had watching the Dragon Warrior commit to his self-proclaimed awesomeness&#46;","POSITIVE","7/10"
102893335,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Daniel Howat","/critics/daniel-howat","fresh",True,False,False,False,"/critics/source/3046","Next Best Picture","https://nextbestpicture.com/kung-fu-panda-4/","While there are so many areas that &#8220;Kung Fu Panda 4&#8221; could have and should have pushed the boundaries&#44; there is still a lot of pleasing storytelling here&#46;","POSITIVE","6/10"
102893337,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Olly Richards","/critics/olly-richards","fresh",True,False,False,True,"/critics/source/148","Empire Magazine","https://www.empireonline.com/movies/reviews/kung-fu-panda-4/","A step back from the last film in terms of ambition, this nevertheless continues the series’ chirpy, amiable mood. Nothing to be po-faced about here.","POSITIVE","3/5"
102893340,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Jesse Hassenger","/critics/jesse-hassenger","rotten",False,True,False,False,"/critics/source/2039","Paste Magazine","https://www.pastemagazine.com/movies/jack-black/kung-fu-panda-4-movie-review","Kung Fu Panda 4 feels pretty canned compared to the first two movies&#44; like a direct-to-streaming continuation that Jack Black has willed to the big screen via sheer enthusiasm&#46;","NEGATIVE","6.5/10"
102893342,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Michael Balderston","/critics/michael-balderston","fresh",True,False,False,False,"/critics/source/3784","What To Watch","https://www.whattowatch.com/reviews/kung-fu-panda-4-review-po-returns-for-another-fun-entry-but-with-a-diminishing-punch","While the wear is starting to show on the Kung Fu Panda franchise&#44; Kung Fu Panda 4 has enough going on for it to forgive its biggest issues and still be a fun watch for the kids&#46;","POSITIVE","3/5"
102893356,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Mike Massie","/critics/mike-massie","fresh",True,False,False,False,"/critics/source/3719","Gone With The Twins","https://gonewiththetwins.com/kung-fu-panda-4-2024/","This breezy&#44; swift sequel is exceptionally lighthearted and easygoing&#46;","POSITIVE","6/10"
102893359,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Jesus Agudo","/critics/jesus-agudo","fresh",True,False,False,False,"/critics/source/3819","eCartelera","https://www.ecartelera.com/noticias/critica-kung-fu-panda-4-76534/","For a film about changes&#44; Kung Fu Panda 4 is a very conservative adventure that leans on the franchise&apos;s strengths&#58; its star&#44; its setting&#44; the gags and the action scenes&#44; in those you truly feel how technology has improved&#46; &#91;Full review in Spanish&#93;","POSITIVE","7/10"
102893365,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Barry Levitt","/critics/barry-levitt","fresh",True,False,False,False,"/critics/source/2345","The Daily Beast","https://www.thedailybeast.com/obsessed/kung-fu-panda-4-review-best-movie-of-the-franchise","Necessary or not&#44; the brand new Kung Fu Panda 4 is outstanding&#58; a gorgeous&#44; funny romp with set-pieces that set a new bar for action in Western animation&#46;","POSITIVE",""
102893379,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Justin Clark","/critics/justin-clark","rotten",False,True,False,True,"/critics/source/821","Slant Magazine","https://www.slantmagazine.com/film/kung-fu-panda-4-review-jack-black-awkwafina/","The film is a good time&#44; and it doesn&#8217;t exactly betray any of Kung Fu Panda&#8217;s strengths&#44; but it also exhibits the telltale signs of a series struggling to justify its existence&#46;","NEGATIVE","2.5/4"
102893394,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Brian Orndorf","/critics/brian-orndorf","fresh",True,False,False,False,"/critics/source/2468","Blu-ray.com","https://www.blu-ray.com/Kung-Fu-Panda-4/1599237/#Review","&#8220;Kung Fu Panda 4&#8221; doesn&#8217;t feel tired&#44; which is perhaps the greatest compliment the feature can receive&#44; giving the now multi-generational audience a pleasant cinematic adventure&#46;","POSITIVE","B"
102893395,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Peter Gray","/critics/peter-gray","fresh",True,False,False,False,"/critics/source/3188","The AU Review","https://www.theaureview.com/watch/film-review-kung-fu-panda-4/","Enough excitingly choreographed fight sequences&#44; a smattering of childish humour&#44; and a leading Jack Black will more than do the trick&#46;","POSITIVE","3.5/5"
102893401,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Edward Douglas","/critics/edward-douglas","rotten",False,True,False,False,"/critics/source/2716","The Weekend Warrior","https://edwarddouglas.substack.com/p/the-weekend-warrior-march-8-2024","Younger kids should enjoy themselves just fine&#44; but other than a few fun moments&#44; Kung Fu Panda 4 is mostly dull and quite uninspired&#46;","NEGATIVE","5.5/10"
102893404,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Amy Nicholson","/critics/amy-nicholson","fresh",True,False,False,True,"/critics/source/474","Washington Post","https://www.washingtonpost.com/entertainment/movies/2024/03/06/kung-fu-panda-4-review/","Jack Black keeps the fists and giggles flying in a sequel that’s more hustle than heart.
","POSITIVE","2.5/4"
102893411,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Fred Topel","/critics/fred-topel","rotten",False,True,False,False,"/critics/source/2795","United Press International","https://www.upi.com/Entertainment_News/Movies/2024/03/06/Kung-Fu-Panda-4-movie-review/8971709703408/","Amusing enough to see Po in another wacky martial arts quest&#46; The film struggles to reach the balance his earlier outings struck between Kung Fu&#44; comedy and heart&#46;","NEGATIVE",""
102893414,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Julian Roman","/critics/julian-roman","fresh",True,False,False,False,"/critics/source/1421","MovieWeb","https://movieweb.com/kung-fu-panda-4-review/","Kung Fu Panda 4 smartly mixes slapstick shenanigans with insightful humor&#46; Families will be charmed as a steady stream of laughs teaches valuable life lessons&#46;","POSITIVE","3/5"
102893437,"a0fbfc3b-8712-3c3e-b5c1-9f2ebe5b5a14","2024-03-06","Johnny Oleksinski","/critics/johnny-oleksinski","fresh",True,False,False,True,"/critics/source/336","New York Post","https://nypost.com/2024/03/06/entertainment/kung-fu-panda-4-review-cute-but-time-to-put-bear-to-bed/","This iteration of “Panda” appealingly wears its heart on its paw. And that’s sufficient reason for families to choose it over a lot of other animated schlock out there.  ","POSITIVE","2.5/4"
